ENTREZID	SYMBOL
8879	SGPL1
60526	LDAH
10278	EFS
492311	IGIP
10768	AHCYL1
84271	POLDIP3
6584	SLC22A5
55205	ZNF532
79192	IRX1
9440	MED17
10614	HEXIM1
64087	MCCC2
4052	LTBP1
80222	TARS2
9557	CHD1L
54578	UGT1A6
9906	SLC35E2A
8204	NRIP1
835	CASP2
6143	RPL19
102724385	NA
78999	LRFN4
377	ARF3
867	CBL
1186	CLCN7
7084	TK2
80267	EDEM3
55140	ELP3
6899	TBX1
9946	CRYZL1
10238	DCAF7
440295	GOLGA6L9
342371	ATXN1L
80772	CPTP
27158	NDOR1
196528	ARID2
23117	NPIPB3
3299	HSF4
727851	RGPD8
1780	DYNC1I1
84456	L3MBTL3
388697	HRNR
2673	GFPT1
1728	NQO1
6879	TAF7
80270	HSD3B7
3066	HDAC2
84078	KBTBD7
164091	PAQR7
55146	ZDHHC4
80205	CHD9
8318	CDC45
10973	ASCC3
4122	MAN2A2
101060684	NBPF26
88455	ANKRD13A
6100	RP9
401027	C2orf66
25862	USP49
7531	YWHAE
4842	NOS1
2877	GPX2
26093	CCDC9
11277	TREX1
10233	LRRC23
79755	ZNF750
284119	CAVIN1
154881	KCTD7
84447	SYVN1
27030	MLH3
55777	MBD5
343263	MYBPHL
23373	CRTC1
9592	IER2
9792	SERTAD2
65082	VPS33A
10224	ZNF443
9695	EDEM1
401320	GARS1-DT
6450	SH3BGR
84719	LINC00260
10927	SPIN1
54756	IL17RD
146050	ZSCAN29
3075	CFH
284273	PTGR3
119559	SFXN4
54108	CHRAC1
8609	KLF7
686	BTD
3021	H3-3B
342132	ZNF774
30846	EHD2
1030	CDKN2B
80331	DNAJC5
10643	IGF2BP3
128308	MRPL55
79613	TANGO6
81620	CDT1
58477	SRPRB
23288	IQCE
1622	DBI
57213	SPRYD7
27316	RBMX
51504	TRMT112
10298	PAK4
80853	KDM7A
3065	HDAC1
64427	TTC31
100216545	KMT2E-AS1
641371	ACOT1
55573	CDV3
79892	MCMBP
51043	ZBTB7B
1466	CSRP2
100507475	IDH1-AS1
55100	WDR70
1743	DLST
9337	CNOT8
6884	TAF13
10979	FERMT2
101927151	LINC02987
221955	DAGLB
10101	NUBP2
50650	ARHGEF3
728758	PIN4P1
10556	RPP30
619351	LINC00589
5935	RBM3
334	APLP2
92979	MARCHF9
10952	SEC61B
283234	CCDC88B
252983	STXBP4
55841	WWC3
79000	AUNIP
124976	SPNS2
3595	IL12RB2
57482	CRACD
9470	EIF4E2
144699	FBXL14
54801	HAUS6
3386	ICAM4
151903	CCDC12
9984	THOC1
991	CDC20
55127	HEATR1
11059	WWP1
23542	MAPK8IP2
54826	GIN1
25911	DPCD
81543	LRRC3
7694	ZNF135
6493	SIM2
100381270	ZBED6
3978	LIG1
55615	PRR5
8970	H2BC11
7289	TULP3
147808	ZNF784
3911	LAMA5
11129	CLASRP
55466	DNAJA4
340061	STING1
90637	ZFAND2A
23261	CAMTA1
6608	SMO
79018	GID4
7320	UBE2B
79685	SAP30L
85480	TSLP
54467	ANKIB1
91614	DEPDC7
51490	SPOUT1
801	CALM1
8744	TNFSF9
26156	RSL1D1
140775	SMCR8
4800	NFYA
6455	SH3GL1
6389	SDHA
6868	ADAM17
55558	PLXNA3
91582	RPS19BP1
64773	PCED1A
50649	ARHGEF4
79171	RBM42
6161	RPL32
27154	BRPF3
255394	TCP11L2
1650	DDOST
5188	GATB
64398	PALS1
26273	FBXO3
84267	C9orf64
347746	PWARSN
54472	TOLLIP
2033	EP300
9209	LRRFIP2
8076	MFAP5
55732	C1orf112
1479	CSTF3
10943	MSL3
730101	LOC730101
9314	KLF4
403341	ZBTB34
138428	PTRH1
59307	SIGIRR
8031	NCOA4
8535	CBX4
56895	AGPAT4
7184	HSP90B1
9858	PPP1R26
23616	SH3BP1
653583	PHLDB3
7469	NELFA
389203	SMIM20
5277	PIGA
441908	NBPF18P
79675	FASTKD1
23424	TDRD7
130557	ZNF513
6122	RPL3
23612	PHLDA3
126789	PUSL1
89890	KBTBD6
624	BDKRB2
79751	SLC25A22
50626	ZFTRAF1
79572	ATP13A3
221937	FOXK1
494513	PJVK
3720	JARID2
64108	RTP4
3915	LAMC1
10057	ABCC5
5989	RFX1
8808	IL1RL2
100506392	SLC16A1-AS1
80344	DCAF11
64224	HERPUD2
9452	ITM2A
51550	CINP
7643	ZNF90
116841	SNAP47
389161	ANKUB1
9749	PHACTR2
84365	NIFK
9446	GSTO1
84629	TNRC18
6817	SULT1A1
50813	COPS7A
2649	NR6A1
285598	ARL10
4716	NDUFB10
9577	BABAM2
27151	CPAMD8
81578	COL21A1
54487	DGCR8
78991	PCYOX1L
55471	NDUFAF7
26515	TIMM10B
523	ATP6V1A
57592	ZNF687
257144	GCSAM
55020	TTC38
221785	ZSCAN25
9317	PTER
113655	MFSD3
1595	CYP51A1
253970	SFTA3
53335	BCL11A
55501	CHST12
10982	MAPRE2
6934	TCF7L2
80705	TSGA10
3790	KCNS3
57146	LDAF1
28992	MACROD1
54934	KANSL2
2817	GPC1
3696	ITGB8
54919	DNAAF5
10093	ARPC4
2650	GCNT1
10039	PARP3
8405	SPOP
156	GRK2
9710	GARRE1
641339	ZNF674
91368	CDKN2AIPNL
22994	CEP131
5611	DNAJC3
29777	ABT1
10538	BATF
51114	ZDHHC9
9173	IL1RL1
1611	DAP
23404	EXOSC2
1314	COPA
30815	ST6GALNAC6
57228	SMAGP
54704	PDP1
115416	MALSU1
56950	SMYD2
84705	GTPBP3
10657	KHDRBS1
8487	GEMIN2
274	BIN1
144233	BCDIN3D
25930	PTPN23
100128881	VPS9D1-AS1
55907	CMAS
100144748	KLLN
51174	TUBD1
56997	COQ8A
51204	TACO1
91603	ZNF830
284352	PPP1R37
23252	OTUD3
23087	TRIM35
90550	MCU
10535	RNASEH2A
55720	TSR1
10618	TGOLN2
55076	TMEM45A
781	CACNA2D1
28511	NKIRAS2
1982	EIF4G2
618	BCYRN1
64784	CRTC3
150209	AIFM3
26086	GPSM1
117155	CATSPER2
58499	ZNF462
10352	WARS2
3688	ITGB1
7247	TSN
9913	SUPT7L
93323	HAUS8
23677	SH3BP4
105370943	LOC105370943
51248	PDZD11
9304	SNORD22
201161	CENPV
53635	PTOV1
10395	DLC1
10385	BTN2A2
977	CD151
64129	TINAGL1
642819	ZNF487
8292	COLQ
57210	SLC45A4
7768	ZNF225
80776	B9D2
55726	INTS13
102723354	LINC02298
79170	PRR15L
84248	FYTTD1
8737	RIPK1
25885	POLR1A
79712	GTDC1
29952	DPP7
54802	TRIT1
170961	ANKRD24
345274	SLC10A6
6810	STX4
152185	SPICE1
25821	MTO1
8726	EED
10492	SYNCRIP
54949	SDHAF2
339229	OXLD1
317761	C14orf39
6799	SULT1A2
123879	DCUN1D3
23160	WDR43
5716	PSMD10
11077	HSF2BP
10055	SAE1
6175	RPLP0
221002	RASGEF1A
11060	WWP2
4174	MCM5
400759	GBP1P1
10330	CNPY2
55534	MAML3
199746	U2AF1L4
22872	SEC31A
171017	ZNF384
8209	GATD3
57150	SMIM8
9937	DCLRE1A
11193	WBP4
221477	C6orf89
283899	INO80E
64122	FN3K
116113	FOXP4
1002	CDH4
64795	RMND5A
7766	ZNF223
4089	SMAD4
441191	RNF216P1
3181	HNRNPA2B1
79616	CCNJL
51122	COMMD2
729614	SPEN-AS1
9584	RBM39
4853	NOTCH2
90529	STPG1
55224	ETNK2
2188	FANCF
25870	SUMF2
11157	LSM6
5279	PIGC
7702	ZNF143
6567	SLC16A2
26523	AGO1
25814	ATXN10
5763	PTMS
23329	TBC1D30
2273	FHL1
83986	FAM234A
56992	KIF15
4947	OAZ2
8542	APOL1
6901	TAFAZZIN
57673	BEND3
339745	SPOPL
55223	TRIM62
84726	PRRC2B
10611	PDLIM5
57212	TP73-AS1
65982	ZSCAN18
53947	A4GALT
399818	EEF1AKMT2
134728	IRAK1BP1
6921	ELOC
29968	PSAT1
2746	GLUD1
55778	ZNF839
64960	MRPS15
654790	PCP4L1
7696	ZNF137P
266971	PIPSL
51110	LACTB2
2186	BPTF
10946	SF3A3
8165	AKAP1
55116	TMEM39B
23476	BRD4
6183	MRPS12
11266	DUSP12
4437	MSH3
55628	ZNF407
54859	ELP6
6433	SFSWAP
128153	SPATA17
8833	GMPS
3297	HSF1
346389	MACC1
10230	NBR2
64754	SMYD3
78992	YIPF2
57480	PLEKHG1
10109	ARPC2
140710	SOGA1
57577	CCDC191
4212	MEIS2
7029	TFDP2
10294	DNAJA2
219790	RTKN2
283578	TMED8
149951	COMMD7
57554	LRRC7
2889	RAPGEF1
54797	MED18
51719	CAB39
7637	ZNF84
84614	ZBTB37
100190939	TPT1-AS1
196074	METTL15
22879	MON1B
246269	AFG1L
27040	LAT
4149	MAX
730102	CRYZL2P
317	APAF1
402055	SRRD
80271	ITPKC
9088	PKMYT1
53358	SHC3
9187	SLC24A1
55506	MACROH2A2
9909	DENND4B
84720	PIGO
94015	TTYH2
442582	STAG3L2
92558	BICDL1
9182	RASSF9
5828	PEX2
51380	CSAD
27	ABL2
10437	IFI30
2313	FLI1
54585	LZTFL1
284992	CCDC150
91012	CERS5
51693	TRAPPC2L
10220	GDF11
5189	PEX1
51091	SEPSECS
134430	WDR36
1108	CHD4
5638	PRRG1
23030	KDM4B
8844	KSR1
7342	UBP1
10855	HPSE
11238	CA5B
60685	ZFAND3
130617	ZFAND2B
80777	CYB5B
84650	EBPL
6882	TAF11
28977	MRPL42
114796	PSMG3-AS1
55002	TMCO3
64215	DNAJC1
38	ACAT1
26015	RPAP1
64800	EFCAB6
3663	IRF5
1948	EFNB2
898	CCNE1
7099	TLR4
374879	ZNF699
2197	FAU
84064	HDHD2
55755	CDK5RAP2
200728	TMEM17
135250	RAET1E
23248	RPRD2
11315	PARK7
83852	SETDB2
87178	PNPT1
283431	GAS2L3
644794	LINC02604
10307	APBB3
22796	COG2
1050	CEBPA
6919	TCEA2
130271	PLEKHH2
1891	ECH1
100125288	ZGLP1
51341	ZBTB7A
100272228	EOLA2-DT
9620	CELSR1
10961	ERP29
2312	FLG
80764	THAP7
7106	TSPAN4
2635	GBP3
220441	RNF152
81929	SEH1L
56898	BDH2
151242	PPP1R1C
29761	USP25
79149	ZSCAN5A
199870	FAM76A
1946	EFNA5
8648	NCOA1
157247	NA
162239	ZFP1
79153	GDPD3
9669	EIF5B
1845	DUSP3
56270	WDR45B
10128	LRPPRC
78995	HROB
55359	STYK1
51009	DERL2
22900	CARD8
27304	MOCS3
120534	ARL14EP
51256	TBC1D7
123355	LRRC28
4313	MMP2
10916	MAGED2
11200	CHEK2
137994	LETM2
55663	ZNF446
22950	SLC4A1AP
9516	LITAF
25943	DNAAF9
4919	ROR1
1386	ATF2
1577	CYP3A5
4255	MGMT
9659	PDE4DIP
93010	B3GNT7
7942	TFEB
8727	CTNNAL1
30827	CXXC1
11143	KAT7
9826	ARHGEF11
5742	PTGS1
9854	C2CD2L
55219	MACO1
84897	TBRG1
25850	ZNF345
80833	APOL3
23463	ICMT
56902	PNO1
90025	UBE3D
81610	FAM83D
51678	PALS2
23760	PITPNB
5425	POLD2
80304	WDCP
6307	MSMO1
10474	TADA3
10605	PAIP1
58517	RBM25
25938	HEATR5A
5673	PSG5
9604	RNF14
6134	RPL10
63892	THADA
689	BTF3
51279	C1RL
23649	POLA2
57531	HACE1
1760	DMPK
8794	TNFRSF10C
11044	TENT4A
56243	KIAA1217
10524	KAT5
54566	EPB41L4B
8759	ADAM1A
51182	HSPA14
55166	CENPQ
147645	VSIG10L
79980	DSN1
10892	MALT1
645212	EIF3J-DT
100507131	NA
57045	TWSG1
100129387	GABPB1-AS1
51524	TMEM138
54941	RNF125
22808	MRAS
55322	C5orf22
199731	CADM4
2665	GDI2
64755	RUSF1
51385	ZNF589
10046	MAMLD1
375035	SFT2D2
51058	ZNF691
79639	TMEM53
79027	ZNF655
80349	SKIC8
124975	GGT6
9678	PHF14
5587	PRKD1
118491	CFAP70
85464	SSH2
9532	BAG2
140564	APOBEC3D
11092	SPACA9
10827	FAM114A2
105375205	NA
79594	MUL1
8500	PPFIA1
285908	LINC00174
3214	HOXB4
84752	B3GNT9
57158	JPH2
26995	TRUB2
6478	SIAH2
55177	RMDN3
23353	SUN1
79090	TRAPPC6A
9583	ENTPD4
93134	ZNF561
54502	RBM47
4118	MAL
5876	RABGGTB
1154	CISH
80317	ZKSCAN3
7699	ZNF140
79879	CCDC134
54329	GPR85
2584	GALK1
440944	THUMPD3-AS1
84132	USP42
3431	SP110
55069	TMEM248
140545	RNF32
84231	TRAF7
139596	UPRT
57479	PRR12
162962	ZNF836
84293	PRXL2A
84865	CCDC142
55160	ARHGEF10L
152098	ZCWPW2
146923	RUNDC1
22850	ADNP2
374986	MIGA1
221442	ADCY10P1
5701	PSMC2
22894	DIS3
222484	LNX2
23135	KDM6B
8761	PABPC4
284252	KCTD1
7596	ZNF45
148266	ZNF569
57794	SUGP1
84645	C22orf23
222234	FAM185A
7812	CSDE1
132160	PPM1M
57194	ATP10A
5016	OVGP1
8939	FUBP3
148413	MRPL20-AS1
79595	SAP130
89765	RSPH1
266812	NAP1L5
8131	NPRL3
79692	ZNF322
92070	CTBP1-DT
9918	NCAPD2
84331	MCRIP2
158219	TTC39B
7386	UQCRFS1
80221	ACSF2
85365	ALG2
7298	TYMS
8644	AKR1C3
54543	TOMM7
100287616	LOXL1-AS1
2907	GRINA
5881	RAC3
3718	JAK3
8576	STK16
23410	SIRT3
8310	ACOX3
8930	MBD4
51520	LARS1
60370	AVPI1
101927599	ZNF529-AS1
284459	ZNF875
84548	TMEM185A
401149	LINC01061
5284	PIGR
6748	SSR4
54891	INO80D
5050	PAFAH1B3
91893	FDXACB1
22927	HABP4
23002	DAAM1
6171	RPL41
81618	ITM2C
4552	MTRR
126074	SWSAP1
123283	TARS3
125965	COX6B2
11011	TLK2
9912	ARHGAP44
11214	AKAP13
23417	MLYCD
5593	PRKG2
6996	TDG
670	BPHL
60313	GPBP1L1
116225	ZMYND19
55331	ACER3
9205	ZMYM5
222950	NYAP1
124454	EARS2
55388	MCM10
26053	AUTS2
5791	PTPRE
2946	GSTM2
22930	RAB3GAP1
839	CASP6
7150	TOP1
112495	GTF3C6
4150	MAZ
285989	ZNF789
56994	CHPT1
124790	HEXIM2
51307	FAM53C
7748	ZNF195
122786	FRMD6
56919	DHX33
56967	C14orf132
11094	CACFD1
117143	TADA1
6275	S100A4
79095	BBLN
79022	TMEM106C
9415	FADS2
100652740	PYCARD-AS1
29087	THYN1
653784	MZT2A
8710	SERPINB7
54916	TMEM260
54836	BSPRY
55230	USP40
6416	MAP2K4
85458	DIXDC1
51030	TVP23B
26022	TMEM98
8444	DYRK3
26509	MYOF
126070	ZNF440
64319	FBRS
64856	VWA1
1774	DNASE1L1
10362	HMG20B
144455	E2F7
1773	DNASE1
92170	MTG1
22862	FNDC3A
23660	ZKSCAN5
284370	ZNF615
147007	TMEM199
8570	KHSRP
83786	FRMD8
23148	NACAD
136853	SSC4D
147912	SIX5
1054	CEBPG
120376	POU2AF3
100652772	NNT-AS1
29902	FAM216A
10897	YIF1A
160897	GPR180
79797	ZNF408
2116	ETV2
23074	BLTP3B
9772	TMEM94
91647	ATPAF2
8291	DYSF
23133	PHF8
51186	TCEAL9
8861	LDB1
128637	TBC1D20
8718	TNFRSF25
158293	FAM120AOS
79791	FBXO31
9914	ATP2C2
51143	DYNC1LI1
54107	POLE3
27340	UTP20
23396	PIP5K1C
54799	MBTD1
90956	ADCK2
9841	ZBTB24
256051	ZNF549
93643	TJAP1
129880	BBS5
144108	SPTY2D1
9537	TP53I11
151987	PPP4R2
5864	RAB3A
64785	GINS3
10184	LHFPL2
3945	LDHB
10621	POLR3F
5515	PPP2CA
389906	LOC389906
57648	KIAA1522
54935	DUSP23
54497	HEATR5B
10466	COG5
126003	TRAPPC5
440465	BAIAP2-DT
51019	WASHC3
51460	SFMBT1
84176	MYH16
283755	HERC2P3
23256	SCFD1
57335	ZNF286A
114112	TXNRD3
6158	RPL28
124637	CYB5D1
80307	FER1L4
4869	NPM1
1999	ELF3
606551	UBE2MP1
9673	SLC25A44
29	ABR
100131997	FAM27E3
84553	FAXC
22883	CLSTN1
92270	ATP6AP1L
56834	GPR137
55287	TMEM40
339230	CCDC137
388650	DIPK1A
80010	RMI1
9985	REC8
126432	RINL
79145	CHCHD7
7071	KLF10
120526	DNAJC24
10165	SLC25A13
5433	POLR2D
3799	KIF5B
92806	CENPBD1P
7690	ZNF131
6903	TBCC
57519	STARD9
57720	GPR107
64847	SPATA20
2958	GTF2A2
4354	MPP1
64342	HS1BP3
199953	TMEM201
3551	IKBKB
55668	GPATCH2L
25895	EEF1AKMT3
285343	TCAIM
59341	TRPV4
54780	NSMCE4A
10799	RPP40
91369	ANKRD40
1609	DGKQ
3309	HSPA5
79568	MAIP1
54785	BORCS6
51	ACOX1
80254	CEP63
57521	RPTOR
84074	QRICH2
84864	RIOX2
57684	ZBTB26
54764	ZRANB1
8021	NUP214
352954	CASTOR3P
25981	DNAH1
127833	SYT2
29956	CERS2
28	ABO
10819	OR7E14P
8575	PRKRA
5469	MED1
58480	RHOU
7813	EVI5
284338	PRR19
7767	ZNF224
9958	USP15
7164	TPD52L1
6760	SS18
56605	ERO1B
9774	BCLAF1
100506119	LINC01503
102606465	DPH5-DT
4719	NDUFS1
7851	MALL
23397	NCAPH
25849	PARM1
3981	LIG4
25873	RPL36
113246	C12orf57
100128361	LOC100128361
79960	JADE1
57448	BIRC6
4359	MPZ
147138	TMC8
80008	TMEM156
23658	LSM5
85021	REPS1
5480	PPIC
145788	PIERCE2
85403	EAF1
4343	MOV10
55227	LRRC1
50937	CDON
100132215	EHBP1-AS1
5557	PRIM1
29095	ORMDL2
199745	THAP8
51042	ZNF593
54956	PARP16
64077	LHPP
51545	ZNF581
8905	AP1S2
10575	CCT4
55683	KANSL3
558	AXL
49854	ZBTB21
9836	LCMT2
94097	SFXN5
116236	ABHD15
27249	MMADHC
8667	EIF3H
51144	HSD17B12
84276	NICN1
51123	ZNF706
23381	SMG5
55190	NUDT11
79191	IRX3
29914	UBIAD1
23185	LARP4B
152485	ZNF827
4520	MTF1
100131998	RRN3P3
112616	CMTM7
57532	NUFIP2
2970	GTF2IP1
83461	CDCA3
9121	SLC16A5
9441	MED26
55556	ENOSF1
100506054	RNASEH1-DT
2001	ELF5
4580	MTX1
284114	TMEM102
23583	SMUG1
63899	NSUN3
152007	GLIPR2
145864	HAPLN3
283337	ZNF740
50512	PODXL2
139886	SPIN4
282974	STK32C
1573	CYP2J2
26190	FBXW2
10449	ACAA2
284325	C19orf54
84954	MPND
51533	PHF7
4968	OGG1
11069	RAPGEF4
4294	MAP3K10
5335	PLCG1
146880	ARHGAP27P1
22795	NID2
10423	CDIPT
84153	RNASEH2C
23774	BRD1
145173	B3GLCT
55187	VPS13D
10263	CDK2AP2
6044	SNORA62
102465432	NA
140838	NANP
7436	VLDLR
3845	KRAS
83480	PUS3
11198	SUPT16H
738	VPS51
84922	FIZ1
79858	NEK11
23426	GRIP1
7691	ZNF132
8732	RNGTT
124997	WDR81
55128	TRIM68
28990	ASTE1
267002	PGBD2
201973	PRIMPOL
5684	PSMA3
259230	SGMS1
100887750	MRPS31P5
5442	POLRMT
3855	KRT7
5116	PCNT
25827	FBXL2
25820	ARIH1
134218	DNAJC21
7869	SEMA3B
101928687	LNCAROD
80114	BICC1
286046	XKR6
7773	ZNF230
3615	IMPDH2
1471	CST3
118460	EXOSC6
84265	POLR3GL
55802	DCP1A
84808	PERM1
79169	C1orf35
9805	SCRN1
79048	SECISBP2
6217	RPS16
5867	RAB4A
57701	NCKAP5L
90784	NA
94274	PPP1R14A
81624	DIAPH3
7345	UCHL1
23126	POGZ
692196	SNORD76
9950	GOLGA5
25987	TSKU
83596	BCL2L12
1945	EFNA4
6263	RYR3
55080	TAPBPL
400713	ZNF880
51734	MSRB1
23683	PRKD3
10645	CAMKK2
127262	TPRG1L
100129405	MSTO2P
4832	NME3
284406	ZFP82
84125	LRRIQ1
114785	MBD6
3775	KCNK1
5440	POLR2K
57630	SH3RF1
57730	ANKRD36B
55781	RIOK2
54682	MANSC1
64089	SNX16
60343	FAM3A
9100	USP10
1262	CNGA4
440957	SMIM4
9580	SOX13
23378	RRP8
2039	DMTN
154664	ABCA13
7574	ZNF26
54793	KCTD9
55182	RNF220
3105	HLA-A
10210	TOPORS
10949	HNRNPA0
84135	UTP15
65117	RSRC2
201283	AMZ2P1
84290	CAPNS2
140901	STK35
6697	SPR
6399	TRAPPC2
64858	DCLRE1B
10360	NPM3
84940	CORO6
5331	PLCB3
79630	C1orf54
79648	MCPH1
55634	KRBOX4
57677	ZFP14
7866	IFRD2
51164	DCTN4
84693	MCEE
29110	TBK1
8339	H2BC8
29071	C1GALT1C1
55109	AGGF1
10174	SORBS3
9986	RCE1
57563	KLHL8
23162	MAPK8IP3
51131	PHF11
123096	SLC25A29
220002	CYB561A3
23338	JADE2
494470	RNF165
8452	CUL3
9454	HOMER3
10296	MAEA
91966	EOLA1
220004	PPP1R32
55605	KIF21A
166378	SPATA5
55153	SDAD1
165545	DQX1
55973	BCAP29
55070	DET1
643911	CRNDE
30845	EHD3
256764	WDR72
388969	C2orf68
25771	TBC1D22A
115004	CGAS
123688	HYKK
163081	ZNF567
11066	SNRNP35
91574	MTRFR
92181	UBTD2
415117	STX19
2086	ERV3-1
25844	YIPF3
28964	GIT1
158431	ZNF782
161742	SPRED1
80311	KLHL15
6650	CAPN15
101927720	ZNF793-AS1
400745	SH2D5
3028	HSD17B10
10608	MXD4
4692	NDN
8479	HIRIP3
3280	HES1
51255	RNF181
8846	ALKBH1
80724	ACAD10
22925	PLA2R1
6651	SON
6515	SLC2A3
3310	HSPA6
692093	SNORD62B
26128	KIFBP
23265	EXOC7
25932	CLIC4
1318	SLC31A2
285172	HYCC2
196403	DTX3
23113	CUL9
3672	ITGA1
137682	NDUFAF6
51004	COQ6
132158	GLYCTK
84319	CMSS1
8427	ZNF282
101929895	NA
1802	DPH2
5717	PSMD11
57489	ODF2L
136	ADORA2B
90736	FAM104B
51119	SBDS
9878	TOX4
10951	CBX1
4736	RPL10A
5493	PPL
200539	ANKRD23
11253	MAN1B1
26040	SETBP1
27333	GOLIM4
221079	ARL5B
84287	ZDHHC16
9895	TECPR2
6248	RSC1A1
54758	KLHDC4
4830	NME1
51759	C9orf78
2272	FHIT
4616	GADD45B
659	BMPR2
824	CAPN2
283970	PDXDC2P-NPIPB14P
255758	DYNLT2B
5144	PDE4D
3187	HNRNPH1
26580	BSCL2
10245	TIMM17B
1291	COL6A1
26270	FBXO6
11319	ECD
54894	RNF43
100289635	ZNF605
115426	UHRF2
7419	VDAC3
54059	YBEY
9650	MTFR1
55711	FAR2
3364	HUS1
27445	PCLO
2005	ELK4
10987	COPS5
57107	PDSS2
5650	KLK7
8531	YBX3
79641	ROGDI
4952	OCRL
7047	TGM4
26806	SNORD44
55145	THAP1
3020	H3-3A
10936	GPR75
9555	MACROH2A1
643866	CBLN3
51157	ZNF580
79159	NOL12
6004	RGS16
83937	RASSF4
9119	KRT75
23022	PALLD
1666	DECR1
4750	NEK1
285971	ZNF775
140885	SIRPA
3693	ITGB5
8673	VAMP8
154810	AMOTL1
10078	TSSC4
10015	PDCD6IP
26009	ZZZ3
2591	GALNT3
10523	CHERP
9771	RAPGEF5
23065	EMC1
23324	MAN2B2
54814	QPCTL
8085	KMT2D
2247	FGF2
55106	SLFN12
91860	CALML4
441531	PGAM4
2239	GPC4
10042	HMGXB4
10333	TLR6
10099	TSPAN3
64925	CCDC71
23310	NCAPD3
55357	TBC1D2
6558	SLC12A2
90874	ZNF697
7301	TYRO3
56181	MTFR1L
130074	FAM168B
724102	SNHG4
53340	SPA17
118487	CHCHD1
8659	ALDH4A1
114781	BTBD9
90678	LRSAM1
80011	PSME3IP1
6767	ST13
6386	SDCBP
89910	UBE3B
4121	MAN1A1
2029	ENSA
55703	POLR3B
79369	B3GNT4
11228	RASSF8
197187	SNAI3-AS1
283232	TMEM80
124402	UBALD1
11054	OGFR
56912	IFT46
7462	LAT2
65265	C8orf33
3682	ITGAE
414918	DENND6B
3091	HIF1A
84433	CARD11
9219	MTA2
65264	UBE2Z
10186	LHFPL6
55713	ZNF334
78996	CYREN
100287015	MCPH1-DT
160	AP2A1
65057	ACD
137392	CIBAR1
782	CACNB1
112936	VPS26B
81552	VOPP1
8464	SUPT3H
6191	RPS4X
9667	SAFB2
376497	SLC27A1
6993	DYNLT1
285367	RPUSD3
1787	TRDMT1
5154	PDGFA
9063	PIAS2
105376526	LOC105376526
1073	CFL2
55319	TMA16
51079	NDUFA13
23457	ABCB9
55176	SEC61A2
254427	PROSER2
23682	RAB38
54815	GATAD2A
219855	SLC37A2
81853	TMEM14B
196792	FAM24B
80227	PAAF1
91050	CCDC149
79576	NKAP
203069	R3HCC1
51574	LARP7
8243	SMC1A
2896	GRN
51018	RRP15
100506394	GAS6-DT
101929351	CDC37L1-DT
29923	HILPDA
10801	SEPTIN9
727936	GXYLT2
57017	COQ9
84924	ZNF566
5783	PTPN13
6594	SMARCA1
6659	SOX4
103091864	SNHG22
64172	OSGEPL1
644873	SLC12A2-DT
55199	FAM86C1P
148741	ANKRD35
5118	PCOLCE
80135	RPF1
54069	MIS18A
10349	ABCA10
58495	OVOL2
5082	PDCL
389668	XKR9
64768	IPPK
8303	SNN
7456	WIPF1
2547	XRCC6
9016	SLC25A14
100288152	SLC9A3-AS1
9043	SPAG9
147179	WIPF2
65083	NOL6
92659	MILIP
11166	SOX21
22913	RALY
169200	TMEM64
9681	DEPDC5
166379	BBS12
9344	TAOK2
7077	TIMP2
79759	ZNF668
54884	RETSAT
64744	SMAP2
261726	TIPRL
90957	DHX57
10766	TOB2
51527	GSKIP
100506686	IQCH-AS1
7376	NR1H2
1535	CYBA
338657	CENATAC
10577	NPC2
162427	RETREG3
79411	GLB1L
5000	ORC4
1029	CDKN2A
6193	RPS5
83879	CDCA7
4327	MMP19
57658	CALCOCO1
203238	CCDC171
9422	ZNF264
84962	AJUBA
1719	DHFR
60559	SPCS3
375056	MIA3
864	RUNX3
85460	ZNF518B
3843	IPO5
5566	PRKACA
100128398	LOC100128398
57418	WDR18
3145	HMBS
2906	GRIN2D
3985	LIMK2
646862	RNF225
57494	RIMKLB
4000	LMNA
79887	PLBD1
1894	ECT2
100507419	MMP25-AS1
63906	GPATCH3
22875	ENPP4
55699	IARS2
731656	LINC01348
252969	NEIL2
51230	PHF20
4070	TACSTD2
11337	GABARAP
100131691	MZF1-AS1
5734	PTGER4
3700	ITIH4
9127	P2RX6
168544	ZNF467
57143	ADCK1
64282	TENT4B
375790	AGRN
91653	BOC
728568	C12orf73
57799	RAB40C
54552	GNL3L
133686	NADK2
51567	TDP2
114790	STK11IP
151393	RMDN2
10667	FARS2
9611	NCOR1
23215	PRRC2C
7700	ZNF141
84766	CRACR2A
728927	ZNF736
55277	FGGY
9097	USP14
90411	MCFD2
11015	KDELR3
51057	WDPCP
7169	TPM2
7132	TNFRSF1A
54433	GAR1
57186	RALGAPA2
23379	ICE1
55795	PCID2
56995	TULP4
126374	WTIP
388121	TNFAIP8L3
8996	NOL3
158257	LINC02603
23165	NUP205
375748	ERCC6L2
3251	HPRT1
84083	ZRANB3
252884	ZNF396
401588	ZNF674-AS1
8816	DCAF5
80110	ZNF614
3184	HNRNPD
10130	PDIA6
26984	SEC22A
93183	PIGM
7227	TRPS1
7090	TLE3
60412	EXOC4
84920	ALG10
23594	ORC6
9564	BCAR1
641638	SNHG6
11325	DDX42
2060	EPS15
25793	FBXO7
25825	BACE2
4512	COX1
113263	GLCCI1
1020	CDK5
83787	ARMC10
